horizon,day,slot,index,feature,coefficient,residual_sigma2,n_obs
3,2,1,45,M_E_day5_pageview_afternoon,0.0,0.000938030222344443,319
3,2,1,46,M_E_day5_morning_fitbit_wear,0.0,0.000938030222344443,319
3,2,1,47,M_E_day5_daily_survey_complete,0.0,0.000938030222344443,319
3,2,1,48,M_E_day6_pageview_morning,0.0,0.000938030222344443,319
3,2,1,49,M_E_day6_pageview_afternoon,0.0,0.000938030222344443,319
3,2,1,50,M_E_day6_morning_fitbit_wear,0.0,0.000938030222344443,319
3,2,1,51,M_E_day6_daily_survey_complete,0.0,0.000938030222344443,319
3,2,1,52,yesterday_step_count,0.01026620037487637,0.000938030222344443,319
3,2,1,53,ema_step_count,0.0044083294857826605,0.000938030222344443,319
3,2,1,54,prior2hour_step_count,0.004518265661357416,0.000938030222344443,319
3,2,1,56,active_status_fraction_7days,0.12428417297121751,0.000938030222344443,319
3,2,1,57,recent_burden,0.0011902949363859854,0.000938030222344443,319
3,2,1,58,salience_yesterday,0.013881315485883424,0.000938030222344443,319
3,2,1,59,walk_interaction_7d,-0.007809746418014208,0.000938030222344443,319
3,2,1,60,A,-0.023666299167430002,0.000938030222344443,319
3,2,1,61,A*E_w,0.0021109523304902907,0.000938030222344443,319
3,2,1,62,A*b_hat,0.010774647092910285,0.000938030222344443,319
3,2,1,63,A*weekday_vs_weekend,0.0,0.000938030222344443,319
3,2,1,64,A*slot_pm,0.0,0.000938030222344443,319
3,2,1,65,A*weekday_vs_weekend*E_w,0.0,0.000938030222344443,319
3,2,1,66,A*slot_pm*E_w,0.0,0.000938030222344443,319
3,2,1,67,A*weekday_vs_weekend*b_hat,0.0,0.000938030222344443,319
3,2,1,68,A*slot_pm*b_hat,0.0,0.000938030222344443,319
3,2,1,69,A*yesterday_step_count,-0.009355901983205803,0.000938030222344443,319
3,2,1,70,A*ema_step_count,0.004512621194555547,0.000938030222344443,319
3,2,1,71,A*prior2hour_step_count,-0.007891000457775013,0.000938030222344443,319
3,2,1,73,A*active_status_fraction_7days,0.017704032295068988,0.000938030222344443,319
3,2,1,74,A*recent_burden,-0.0037895527881597205,0.000938030222344443,319
3,2,1,75,A*salience_yesterday,0.012605130769441131,0.000938030222344443,319
3,2,1,76,A*walk_interaction_7d,0.0739858800577374,0.000938030222344443,319
4,2,2,0,intercept,-0.03018525778992976,0.0025243661302536296,319
4,2,2,1,weekday_vs_weekend,0.0,0.0025243661302536296,319
4,2,2,2,slot_pm,-0.030185257789936314,0.0025243661302536296,319
4,2,2,3,E_w,-0.001035981687079761,0.0025243661302536296,319
4,2,2,4,weekday_vs_weekend*E_w,0.0,0.0025243661302536296,319
4,2,2,5,slot_pm*E_w,-0.0010359816870798451,0.0025243661302536296,319
4,2,2,6,b_hat,0.293785520642627,0.0025243661302536296,319
4,2,2,7,weekday_vs_weekend*b_hat,0.0,0.0025243661302536296,319
4,2,2,8,slot_pm*b_hat,0.2937855206426367,0.0025243661302536296,319
4,2,2,9,b_tilde,0.0,0.0025243661302536296,319
4,2,2,10,M_Y_day1_fourSC_morning,-0.032126333363856785,0.0025243661302536296,319
4,2,2,11,M_Y_day1_fourSC_afternoon,-0.03524102433298898,0.0025243661302536296,319
4,2,2,12,M_Y_day1_anticipated_affect,0.4697221834573103,0.0025243661302536296,319
4,2,2,13,M_Y_day2_fourSC_morning,0.011743524537200348,0.0025243661302536296,319
4,2,2,14,M_Y_day2_fourSC_afternoon,0.0,0.0025243661302536296,319
4,2,2,15,M_Y_day2_anticipated_affect,0.0,0.0025243661302536296,319
4,2,2,16,M_Y_day3_fourSC_morning,0.0,0.0025243661302536296,319
4,2,2,17,M_Y_day3_fourSC_afternoon,0.0,0.0025243661302536296,319
4,2,2,18,M_Y_day3_anticipated_affect,0.0,0.0025243661302536296,319
4,2,2,19,M_Y_day4_fourSC_morning,0.0,0.0025243661302536296,319
4,2,2,20,M_Y_day4_fourSC_afternoon,0.0,0.0025243661302536296,319
4,2,2,21,M_Y_day4_anticipated_affect,0.0,0.0025243661302536296,319
4,2,2,22,M_Y_day5_fourSC_morning,0.0,0.0025243661302536296,319
4,2,2,23,M_Y_day5_fourSC_afternoon,0.0,0.0025243661302536296,319
4,2,2,24,M_Y_day5_anticipated_affect,0.0,0.0025243661302536296,319
4,2,2,25,M_Y_day6_fourSC_morning,0.0,0.0025243661302536296,319
4,2,2,26,M_Y_day6_fourSC_afternoon,0.0,0.0025243661302536296,319
4,2,2,27,M_Y_day6_anticipated_affect,0.0,0.0025243661302536296,319
4,2,2,28,M_E_day1_pageview_morning,0.046436071185318874,0.0025243661302536296,319
4,2,2,29,M_E_day1_pageview_afternoon,-0.05068737857843565,0.0025243661302536296,319
4,2,2,30,M_E_day1_morning_fitbit_wear,-0.07016490975651621,0.0025243661302536296,319
4,2,2,31,M_E_day1_daily_survey_complete,0.023967359429379644,0.0025243661302536296,319
4,2,2,32,M_E_day2_pageview_morning,0.04094961109835575,0.0025243661302536296,319
4,2,2,33,M_E_day2_pageview_afternoon,0.0,0.0025243661302536296,319
4,2,2,34,M_E_day2_morning_fitbit_wear,0.0,0.0025243661302536296,319
4,2,2,35,M_E_day2_daily_survey_complete,0.0,0.0025243661302536296,319
4,2,2,36,M_E_day3_pageview_morning,0.0,0.0025243661302536296,319
4,2,2,37,M_E_day3_pageview_afternoon,0.0,0.0025243661302536296,319
4,2,2,38,M_E_day3_morning_fitbit_wear,0.0,0.0025243661302536296,319
4,2,2,39,M_E_day3_daily_survey_complete,0.0,0.0025243661302536296,319
4,2,2,40,M_E_day4_pageview_morning,0.0,0.0025243661302536296,319
4,2,2,41,M_E_day4_pageview_afternoon,0.0,0.0025243661302536296,319
4,2,2,42,M_E_day4_morning_fitbit_wear,0.0,0.0025243661302536296,319
4,2,2,43,M_E_day4_daily_survey_complete,0.0,0.0025243661302536296,319
4,2,2,44,M_E_day5_pageview_morning,0.0,0.0025243661302536296,319
4,2,2,45,M_E_day5_pageview_afternoon,0.0,0.0025243661302536296,319
4,2,2,46,M_E_day5_morning_fitbit_wear,0.0,0.0025243661302536296,319
4,2,2,47,M_E_day5_daily_survey_complete,0.0,0.0025243661302536296,319
4,2,2,48,M_E_day6_pageview_morning,0.0,0.0025243661302536296,319
4,2,2,49,M_E_day6_pageview_afternoon,0.0,0.0025243661302536296,319
4,2,2,50,M_E_day6_morning_fitbit_wear,0.0,0.0025243661302536296,319
4,2,2,51,M_E_day6_daily_survey_complete,0.0,0.0025243661302536296,319
4,2,2,52,yesterday_step_count,0.005265109642617427,0.0025243661302536296,319
4,2,2,53,ema_step_count,0.015500863621221465,0.0025243661302536296,319
4,2,2,54,prior2hour_step_count,-0.015251593007514426,0.0025243661302536296,319
4,2,2,56,active_status_fraction_7days,0.14201137088039734,0.0025243661302536296,319
4,2,2,57,recent_burden,0.0027599202964618047,0.0025243661302536296,319
4,2,2,58,salience_yesterday,0.01364554491896156,0.0025243661302536296,319
4,2,2,59,walk_interaction_7d,-0.005287584065466635,0.0025243661302536296,319
4,2,2,60,A,0.007765923680048897,0.0025243661302536296,319
4,2,2,61,A*E_w,-0.00457338798451771,0.0025243661302536296,319
4,2,2,62,A*b_hat,0.010119956368381736,0.0025243661302536296,319
4,2,2,63,A*weekday_vs_weekend,0.0,0.0025243661302536296,319
4,2,2,64,A*slot_pm,0.007765923680048996,0.0025243661302536296,319
4,2,2,65,A*weekday_vs_weekend*E_w,0.0,0.0025243661302536296,319
4,2,2,66,A*slot_pm*E_w,-0.004573387984517751,0.0025243661302536296,319
4,2,2,67,A*weekday_vs_weekend*b_hat,0.0,0.0025243661302536296,319
4,2,2,68,A*slot_pm*b_hat,0.010119956368381663,0.0025243661302536296,319
4,2,2,69,A*yesterday_step_count,-0.0023224613895822853,0.0025243661302536296,319
4,2,2,70,A*ema_step_count,-0.007330417820350961,0.0025243661302536296,319
4,2,2,71,A*prior2hour_step_count,0.01737438069946027,0.0025243661302536296,319
4,2,2,73,A*active_status_fraction_7days,-0.013783591534294991,0.0025243661302536296,319
4,2,2,74,A*recent_burden,-0.0035116253820840298,0.0025243661302536296,319
4,2,2,75,A*salience_yesterday,-0.005384863446063969,0.0025243661302536296,319
4,2,2,76,A*walk_interaction_7d,0.004452111023849895,0.0025243661302536296,319
5,3,1,0,intercept,-0.08154453119796408,0.0010962063183543595,319
5,3,1,1,weekday_vs_weekend,0.0,0.0010962063183543595,319
5,3,1,2,slot_pm,0.0,0.0010962063183543595,319
5,3,1,3,E_w,-0.0051300435766399935,0.0010962063183543595,319
5,3,1,4,weekday_vs_weekend*E_w,0.0,0.0010962063183543595,319
5,3,1,5,slot_pm*E_w,0.0,0.0010962063183543595,319
5,3,1,6,b_hat,0.6178263315892107,0.0010962063183543595,319
5,3,1,7,weekday_vs_weekend*b_hat,0.0,0.0010962063183543595,319
5,3,1,8,slot_pm*b_hat,0.0,0.0010962063183543595,319
5,3,1,9,b_tilde,0.0,0.0010962063183543595,319
5,3,1,10,M_Y_day1_fourSC_morning,-0.03542924978919937,0.0010962063183543595,319
5,3,1,11,M_Y_day1_fourSC_afternoon,-0.052664251132450546,0.0010962063183543595,319
5,3,1,12,M_Y_day1_anticipated_affect,0.3281006317702258,0.0010962063183543595,319
5,3,1,13,M_Y_day2_fourSC_morning,0.016059186688827082,0.0010962063183543595,319
5,3,1,14,M_Y_day2_fourSC_afternoon,0.035659416232978615,0.0010962063183543595,319
5,3,1,15,M_Y_day2_anticipated_affect,0.23892382507070525,0.0010962063183543595,319
5,3,1,16,M_Y_day3_fourSC_morning,0.0,0.0010962063183543595,319
5,3,1,17,M_Y_day3_fourSC_afternoon,0.0,0.0010962063183543595,319
5,3,1,18,M_Y_day3_anticipated_affect,0.0,0.0010962063183543595,319
5,3,1,19,M_Y_day4_fourSC_morning,0.0,0.0010962063183543595,319
5,3,1,20,M_Y_day4_fourSC_afternoon,0.0,0.0010962063183543595,319
