horizon,day,slot,index,feature,coefficient,residual_sigma2,n_obs,ci_low,ci_high,ci_level,boot_se
6,3,2,62,A*weekday_vs_weekend,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,63,A*slot_pm,0.004969060198674663,0.007950733205923897,290,-0.04321061436846257,0.038289506359403105,0.95,0.020139098909801856
6,3,2,64,A*weekday_vs_weekend*E_w,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,65,A*slot_pm*E_w,-0.0018148515718248853,0.007950733205923897,290,-0.017954519111002504,0.011866021636938463,0.95,0.007079846430722213
6,3,2,66,A*weekday_vs_weekend*CAE_avg_lastweek,0.0,0.007950733205923897,290,0.0,0.0,0.95,0.0
6,3,2,67,A*slot_pm*CAE_avg_lastweek,0.0028782393449353796,0.007950733205923897,290,-0.009732515319031623,0.0268640245781195,0.95,0.00877103168305335
6,3,2,68,A*yesterday_step_count,0.004857420505710512,0.007950733205923897,290,-0.046420011644835224,0.037628007132503846,0.95,0.020971909071753888
6,3,2,69,A*ema_step_count,-0.005221517125625021,0.007950733205923897,290,-0.05360183937078846,0.06953216530838591,0.95,0.030344538004063604
6,3,2,70,A*prior2hour_step_count,-0.0014530597145480508,0.007950733205923897,290,-0.03988308554479216,0.04040538168399982,0.95,0.01990437115198715
6,3,2,71,A*previous7days_rpa,0.014751781321906863,0.007950733205923897,290,-0.09646652170310656,0.15165927209616573,0.95,0.05860453435375963
6,3,2,72,A*active_status_fraction_7days,-0.0017757504693354713,0.007950733205923897,290,-0.09893561294970261,0.09808135606528598,0.95,0.05058404113345733
6,3,2,73,A*recent_burden,-0.01175508483010261,0.007950733205923897,290,-0.04892973821325584,0.020767833536838302,0.95,0.01655880209247869
6,3,2,74,A*salience_yesterday,-0.009007970934841758,0.007950733205923897,290,-0.05532773015338466,0.05040898614448935,0.95,0.026994325480381876
6,3,2,75,A*walk_interaction_7d,-0.09371605351976535,0.007950733205923897,290,-0.19622353648561217,0.06595295053660714,0.95,0.06570016109332516
7,4,1,0,intercept,-0.14869230213442342,0.004293527252346691,290,-0.2797015884861109,0.26987219866540174,0.95,0.1355766392503476
7,4,1,1,weekday_vs_weekend,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,2,slot_pm,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,3,E_w,-0.0037735510420063402,0.004293527252346691,290,-0.09823911006289125,0.06315261057675896,0.95,0.03921357509154912
7,4,1,4,weekday_vs_weekend*E_w,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,5,slot_pm*E_w,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,6,CAE_avg_lastweek,0.6891951595626874,0.004293527252346691,290,0.43401236057478326,0.8363598724268274,0.95,0.10360671706279204
7,4,1,7,weekday_vs_weekend*CAE_avg_lastweek,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,8,slot_pm*CAE_avg_lastweek,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,9,M_Y_day1_fourSC_morning,0.0007295293293610054,0.004293527252346691,290,-0.07075754049061717,0.08454645689555566,0.95,0.038568453997776427
7,4,1,10,M_Y_day1_fourSC_afternoon,-0.029091450506273833,0.004293527252346691,290,-0.12411292986998931,0.07393284883429242,0.95,0.05093100375604924
7,4,1,11,M_Y_day1_anticipated_affect,0.31553581076591797,0.004293527252346691,290,0.1767428606235419,0.48601914498733223,0.95,0.08114507103501394
7,4,1,12,M_Y_day2_fourSC_morning,0.03511950763444188,0.004293527252346691,290,-0.09075301951120517,0.110730860203773,0.95,0.049865526781228464
7,4,1,13,M_Y_day2_fourSC_afternoon,0.1067735112802949,0.004293527252346691,290,-0.04226395247245755,0.22786319807025512,0.95,0.0715389965453933
7,4,1,14,M_Y_day2_anticipated_affect,0.22544978109400096,0.004293527252346691,290,0.08312103114799882,0.45729616311196153,0.95,0.09530868975924507
7,4,1,15,M_Y_day3_fourSC_morning,-0.06383731754686223,0.004293527252346691,290,-0.14566035655058482,0.029392902266176336,0.95,0.043808922781518184
7,4,1,16,M_Y_day3_fourSC_afternoon,-0.02015001017249199,0.004293527252346691,290,-0.11665120510171331,0.08902409475839343,0.95,0.05220004574781562
7,4,1,17,M_Y_day3_anticipated_affect,0.23590130450791907,0.004293527252346691,290,0.12858218973969457,0.4277757431240019,0.95,0.07405815917399995
7,4,1,18,M_Y_day4_fourSC_morning,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,19,M_Y_day4_fourSC_afternoon,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,20,M_Y_day4_anticipated_affect,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,21,M_Y_day5_fourSC_morning,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,22,M_Y_day5_fourSC_afternoon,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,23,M_Y_day5_anticipated_affect,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,24,M_Y_day6_fourSC_morning,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,25,M_Y_day6_fourSC_afternoon,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,26,M_Y_day6_anticipated_affect,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,27,M_E_day1_pageview_morning,0.060097844449902446,0.004293527252346691,290,0.011702464096770624,0.11616798724897955,0.95,0.026230309916389027
7,4,1,28,M_E_day1_pageview_afternoon,-0.05404622854305692,0.004293527252346691,290,-0.11446865628759273,0.003826168180930233,0.95,0.03058301895068759
7,4,1,29,M_E_day1_morning_fitbit_wear,0.10228062113729745,0.004293527252346691,290,-0.05779550490128804,0.2652310289791991,0.95,0.0813044267467584
7,4,1,30,M_E_day1_daily_survey_complete,0.033571666600047644,0.004293527252346691,290,-0.08552074845986715,0.15672881909426345,0.95,0.061064754042296304
7,4,1,31,M_E_day2_pageview_morning,0.053428978640055906,0.004293527252346691,290,-0.014915246536808278,0.10556850554192215,0.95,0.030060307232989216
7,4,1,32,M_E_day2_pageview_afternoon,-0.01229886180042768,0.004293527252346691,290,-0.09197267747283186,0.04102428058186972,0.95,0.03211205306349295
7,4,1,33,M_E_day2_morning_fitbit_wear,-0.08241800768210787,0.004293527252346691,290,-0.2318278779570862,0.1025592253986305,0.95,0.08419907616189432
7,4,1,34,M_E_day2_daily_survey_complete,-0.06594531756659376,0.004293527252346691,290,-0.1948695034324069,0.0632593424309496,0.95,0.06469831080148404
7,4,1,35,M_E_day3_pageview_morning,-0.05670061078777832,0.004293527252346691,290,-0.13072328926168378,0.056067559488458915,0.95,0.04710964140226908
7,4,1,36,M_E_day3_pageview_afternoon,-0.08217729088656407,0.004293527252346691,290,-0.15474739523835274,0.0038537407966860084,0.95,0.04126681727750924
7,4,1,37,M_E_day3_morning_fitbit_wear,-0.03818092040304499,0.004293527252346691,290,-0.19394029263316984,0.10885261323218375,0.95,0.07303691694552045
7,4,1,38,M_E_day3_daily_survey_complete,-0.020316987492009535,0.004293527252346691,290,-0.1113905554440709,0.0980061629353451,0.95,0.05279084464419622
7,4,1,39,M_E_day4_pageview_morning,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,40,M_E_day4_pageview_afternoon,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,41,M_E_day4_morning_fitbit_wear,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,42,M_E_day4_daily_survey_complete,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,43,M_E_day5_pageview_morning,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,44,M_E_day5_pageview_afternoon,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,45,M_E_day5_morning_fitbit_wear,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,46,M_E_day5_daily_survey_complete,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,47,M_E_day6_pageview_morning,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,48,M_E_day6_pageview_afternoon,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,49,M_E_day6_morning_fitbit_wear,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,50,M_E_day6_daily_survey_complete,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,51,yesterday_step_count,-0.035773912519659334,0.004293527252346691,290,-0.10898239166926528,0.046785682861875136,0.95,0.03981712914242658
7,4,1,52,ema_step_count,0.02166458114970599,0.004293527252346691,290,-0.0001410066304785132,0.06113976130580903,0.95,0.01626115973262897
7,4,1,53,prior2hour_step_count,-0.0010174134974677623,0.004293527252346691,290,-0.0397569319021443,0.028833055436276983,0.95,0.01737003222164066
7,4,1,54,previous7days_rpa,0.06640063764839542,0.004293527252346691,290,-0.145356940278824,0.2174722915864441,0.95,0.09345358000405883
7,4,1,55,active_status_fraction_7days,0.2466095635051727,0.004293527252346691,290,0.02912131641243075,0.41959726516417784,0.95,0.10148808265206861
7,4,1,56,recent_burden,-0.0019746535934557063,0.004293527252346691,290,-0.05583556716513622,0.04700542175687991,0.95,0.027209605436492177
7,4,1,57,salience_yesterday,-0.029219059237304404,0.004293527252346691,290,-0.059517888521949086,0.02095687048785234,0.95,0.020879553192328544
7,4,1,58,walk_interaction_7d,-0.03752259141574808,0.004293527252346691,290,-0.17691556527127084,0.17771362656669348,0.95,0.09183532617155912
7,4,1,59,A,-0.029596309781265817,0.004293527252346691,290,-0.12180173269901091,0.03456834163486022,0.95,0.03981944884115872
7,4,1,60,A*E_w,-0.004594108309123218,0.004293527252346691,290,-0.018675004897050394,0.032623842008067755,0.95,0.012425190291314968
7,4,1,61,A*CAE_avg_lastweek,0.006104546899626216,0.004293527252346691,290,-0.018135543314180044,0.059470979659695,0.95,0.01900235142365291
7,4,1,62,A*weekday_vs_weekend,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,63,A*slot_pm,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,64,A*weekday_vs_weekend*E_w,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,65,A*slot_pm*E_w,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,66,A*weekday_vs_weekend*CAE_avg_lastweek,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,67,A*slot_pm*CAE_avg_lastweek,0.0,0.004293527252346691,290,0.0,0.0,0.95,0.0
7,4,1,68,A*yesterday_step_count,-0.01925028165648449,0.004293527252346691,290,-0.05612818982220731,0.01803062624502974,0.95,0.019047392915958212
7,4,1,69,A*ema_step_count,-0.022206628199017944,0.004293527252346691,290,-0.05827578094619009,0.004305696257834307,0.95,0.0158409816894516
7,4,1,70,A*prior2hour_step_count,0.012813704605376697,0.004293527252346691,290,-0.023703243184608622,0.05329471844392721,0.95,0.018779717869953153
7,4,1,71,A*previous7days_rpa,0.06282906671766918,0.004293527252346691,290,-0.03575406649441695,0.1536313551811619,0.95,0.04703738870343462
7,4,1,72,A*active_status_fraction_7days,0.04702307929504148,0.004293527252346691,290,-0.04430118701097786,0.14628004386257717,0.95,0.04659290538153614
7,4,1,73,A*recent_burden,-0.0051318147586914935,0.004293527252346691,290,-0.040942550325400444,0.013419596204272419,0.95,0.013822947311852435
7,4,1,74,A*salience_yesterday,0.024134010254811777,0.004293527252346691,290,-0.01777880206450893,0.06963426998960894,0.95,0.021832317316422118
7,4,1,75,A*walk_interaction_7d,0.09900792131122718,0.004293527252346691,290,-0.0003833101001841542,0.2505533860385948,0.95,0.06550834938009645
8,4,2,0,intercept,-0.07946208553322671,0.0069666668226833995,290,-0.17800028964949483,0.14714820957895808,0.95,0.07999918674279154
8,4,2,1,weekday_vs_weekend,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,2,slot_pm,-0.0794620855332286,0.0069666668226833995,290,-0.17800028964951436,0.1471482095790121,0.95,0.07999918674279025
8,4,2,3,E_w,-0.006858142305679165,0.0069666668226833995,290,-0.05623556495773063,0.028323391963082076,0.95,0.020877655233144443
8,4,2,4,weekday_vs_weekend*E_w,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,5,slot_pm*E_w,-0.006858142305681326,0.0069666668226833995,290,-0.05623556495772054,0.028323391963079994,0.95,0.02087765523314467
8,4,2,6,CAE_avg_lastweek,0.35907773533398774,0.0069666668226833995,290,0.22875422481365765,0.4297905994172577,0.95,0.05154161971438403
8,4,2,7,weekday_vs_weekend*CAE_avg_lastweek,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,8,slot_pm*CAE_avg_lastweek,0.35907773533398457,0.0069666668226833995,290,0.22875422481365892,0.4297905994172478,0.95,0.051541619714383785
8,4,2,9,M_Y_day1_fourSC_morning,0.01271654665023077,0.0069666668226833995,290,-0.06535391928303802,0.09032859802180836,0.95,0.037935799235135945
8,4,2,10,M_Y_day1_fourSC_afternoon,-0.028419138670286493,0.0069666668226833995,290,-0.14035486974238248,0.08635943748445517,0.95,0.059302389166121336
8,4,2,11,M_Y_day1_anticipated_affect,0.373554549390779,0.0069666668226833995,290,0.20618361800675633,0.5912729322986445,0.95,0.10391866053285331
8,4,2,12,M_Y_day2_fourSC_morning,0.03624653384134935,0.0069666668226833995,290,-0.09575812790113328,0.12242027835407358,0.95,0.05702967723264548
8,4,2,13,M_Y_day2_fourSC_afternoon,0.12868185557309875,0.0069666668226833995,290,-0.02455389888815544,0.25617922345492494,0.95,0.07530360211689326
8,4,2,14,M_Y_day2_anticipated_affect,0.20538465298205574,0.0069666668226833995,290,0.044952377463365716,0.4509649813895911,0.95,0.10222776233079689
8,4,2,15,M_Y_day3_fourSC_morning,-0.054227987845024625,0.0069666668226833995,290,-0.1394256277837349,0.04626959619124107,0.95,0.045317038513210395
8,4,2,16,M_Y_day3_fourSC_afternoon,-0.017287814171352733,0.0069666668226833995,290,-0.1271256140838343,0.09901192279163824,0.95,0.0569519392291876
8,4,2,17,M_Y_day3_anticipated_affect,0.26663077182679984,0.0069666668226833995,290,0.13284317603044898,0.4961192157848668,0.95,0.09371653451666316
8,4,2,18,M_Y_day4_fourSC_morning,-0.035768863636373334,0.0069666668226833995,290,-0.1502766605092691,0.09458660678747281,0.95,0.06226947432451185
8,4,2,19,M_Y_day4_fourSC_afternoon,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,20,M_Y_day4_anticipated_affect,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,21,M_Y_day5_fourSC_morning,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,22,M_Y_day5_fourSC_afternoon,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,23,M_Y_day5_anticipated_affect,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,24,M_Y_day6_fourSC_morning,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,25,M_Y_day6_fourSC_afternoon,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,26,M_Y_day6_anticipated_affect,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,27,M_E_day1_pageview_morning,0.06358984894381872,0.0069666668226833995,290,0.00893187579539087,0.12376885031024877,0.95,0.029188593506675086
8,4,2,28,M_E_day1_pageview_afternoon,-0.062459109926762096,0.0069666668226833995,290,-0.12881600203721644,-0.0030474149274052815,0.95,0.03300287787877897
8,4,2,29,M_E_day1_morning_fitbit_wear,0.09071722491841681,0.0069666668226833995,290,-0.08200719810851882,0.26762762911267574,0.95,0.08870383765526424
8,4,2,30,M_E_day1_daily_survey_complete,0.02619330727205331,0.0069666668226833995,290,-0.09682007361505393,0.14623375227830487,0.95,0.06192929631201067
8,4,2,31,M_E_day2_pageview_morning,0.040978390419326445,0.0069666668226833995,290,-0.03384997212250597,0.0926415960923404,0.95,0.03206515365100985
8,4,2,32,M_E_day2_pageview_afternoon,-0.011555902245351104,0.0069666668226833995,290,-0.09476786254808356,0.04763316685611804,0.95,0.034793269927305005
8,4,2,33,M_E_day2_morning_fitbit_wear,-0.09194525643169592,0.0069666668226833995,290,-0.24887698948091877,0.09006119577860859,0.95,0.0865586215146375
8,4,2,34,M_E_day2_daily_survey_complete,-0.07647668158414633,0.0069666668226833995,290,-0.21136822273050015,0.06259478031243824,0.95,0.068256133529766
8,4,2,35,M_E_day3_pageview_morning,-0.08933826879511587,0.0069666668226833995,290,-0.1765989420256617,0.03171917906151793,0.95,0.05241085333034514
8,4,2,36,M_E_day3_pageview_afternoon,-0.08846353232618868,0.0069666668226833995,290,-0.16412199259011034,-0.002568354053870231,0.95,0.04225039214018659
8,4,2,37,M_E_day3_morning_fitbit_wear,-0.028768469732429355,0.0069666668226833995,290,-0.19191189372663173,0.12276363004519855,0.95,0.07691887730425608
8,4,2,38,M_E_day3_daily_survey_complete,-0.017144627932819786,0.0069666668226833995,290,-0.1239165511160639,0.10576028586288544,0.95,0.05859383266517197
8,4,2,39,M_E_day4_pageview_morning,0.0842607991033821,0.0069666668226833995,290,0.016678861067597417,0.16875145712932918,0.95,0.038859896629473124
8,4,2,40,M_E_day4_pageview_afternoon,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,41,M_E_day4_morning_fitbit_wear,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,42,M_E_day4_daily_survey_complete,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,43,M_E_day5_pageview_morning,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,44,M_E_day5_pageview_afternoon,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,45,M_E_day5_morning_fitbit_wear,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,46,M_E_day5_daily_survey_complete,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,47,M_E_day6_pageview_morning,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,48,M_E_day6_pageview_afternoon,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,49,M_E_day6_morning_fitbit_wear,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,50,M_E_day6_daily_survey_complete,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,51,yesterday_step_count,-0.044901563888457306,0.0069666668226833995,290,-0.11839041676854144,0.03109668633546205,0.95,0.03969658757650492
8,4,2,52,ema_step_count,0.014187053291932662,0.0069666668226833995,290,-0.04306359563693376,0.06446582946814952,0.95,0.02765551689069392
8,4,2,53,prior2hour_step_count,0.013964611596679988,0.0069666668226833995,290,-0.023188250222814153,0.0476005153796713,0.95,0.016858683638243065
8,4,2,54,previous7days_rpa,0.02968130940807825,0.0069666668226833995,290,-0.15502028889949485,0.19817230203972477,0.95,0.09165833729788053
8,4,2,55,active_status_fraction_7days,0.2876425029281423,0.0069666668226833995,290,0.04146912334065784,0.4732126278525145,0.95,0.10932245357410485
8,4,2,56,recent_burden,-0.013475208376510527,0.0069666668226833995,290,-0.06729526214829638,0.03706077502222552,0.95,0.02635429284415555
8,4,2,57,salience_yesterday,-0.03223973344383212,0.0069666668226833995,290,-0.061466627560132346,0.024602555252494124,0.95,0.02208958827684304
8,4,2,58,walk_interaction_7d,-0.02771839986137779,0.0069666668226833995,290,-0.17440134143468347,0.20904748994514744,0.95,0.09657870613332246
8,4,2,59,A,-0.008743867385462513,0.0069666668226833995,290,-0.045474105624947164,0.03397477760894799,0.95,0.020550011954290803
8,4,2,60,A*E_w,0.0025798959639079266,0.0069666668226833995,290,-0.008522458780896192,0.013509677029964431,0.95,0.00533948170110329
8,4,2,61,A*CAE_avg_lastweek,0.008936514006794053,0.0069666668226833995,290,-0.004916613955312597,0.02976913976007887,0.95,0.00847056830104613
8,4,2,62,A*weekday_vs_weekend,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,63,A*slot_pm,-0.008743867385462598,0.0069666668226833995,290,-0.04547410562494714,0.0339747776089481,0.95,0.02055001195429079
8,4,2,64,A*weekday_vs_weekend*E_w,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,65,A*slot_pm*E_w,0.002579895963908088,0.0069666668226833995,290,-0.008522458780895484,0.013509677029964888,0.95,0.005339481701103316
8,4,2,66,A*weekday_vs_weekend*CAE_avg_lastweek,0.0,0.0069666668226833995,290,0.0,0.0,0.95,0.0
8,4,2,67,A*slot_pm*CAE_avg_lastweek,0.008936514006793995,0.0069666668226833995,290,-0.0049166139553125906,0.02976913976007893,0.95,0.008470568301046128
8,4,2,68,A*yesterday_step_count,-0.004357017988492501,0.0069666668226833995,290,-0.04887745406764003,0.03994724966306481,0.95,0.02211832631574098
8,4,2,69,A*ema_step_count,-0.00901291792675068,0.0069666668226833995,290,-0.05062438039513452,0.056728760932528044,0.95,0.027024950385395378
8,4,2,70,A*prior2hour_step_count,0.009750565164304401,0.0069666668226833995,290,-0.018498753069923365,0.0488641274936219,0.95,0.017281377017869713
8,4,2,71,A*previous7days_rpa,0.07059609899606226,0.0069666668226833995,290,-0.04795283366284028,0.1521357331895029,0.95,0.0511145067911547
8,4,2,72,A*active_status_fraction_7days,0.0200503751229737,0.0069666668226833995,290,-0.04767434811112345,0.09922209551913151,0.95,0.03809081771215154
8,4,2,73,A*recent_burden,0.0175587196200475,0.0069666668226833995,290,-0.005471182924015632,0.046690268384914226,0.95,0.013008717148917168
8,4,2,74,A*salience_yesterday,0.018405565067519822,0.0069666668226833995,290,-0.04721155156945125,0.06658319724763784,0.95,0.02884665481079371
8,4,2,75,A*walk_interaction_7d,-0.003099878168769098,0.0069666668226833995,290,-0.07213414997629584,0.07840086451466652,0.95,0.03975875047930586
9,5,1,0,intercept,-0.20668104886058708,0.0014678966985938028,290,-0.5053357413612936,0.3206984970264672,0.95,0.20461824992951144
9,5,1,1,weekday_vs_weekend,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,2,slot_pm,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,3,E_w,-0.011272744389838232,0.0014678966985938028,290,-0.11875821514195242,0.06314472602843532,0.95,0.04406268848071699
9,5,1,4,weekday_vs_weekend*E_w,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,5,slot_pm*E_w,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,6,CAE_avg_lastweek,0.7405566375678677,0.0014678966985938028,290,0.43713771715099464,0.9134000680145506,0.95,0.12218985115470746
9,5,1,7,weekday_vs_weekend*CAE_avg_lastweek,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,8,slot_pm*CAE_avg_lastweek,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,9,M_Y_day1_fourSC_morning,0.0034853818569641004,0.0014678966985938028,290,-0.07428799747004028,0.08408448404438462,0.95,0.03852807648144824
9,5,1,10,M_Y_day1_fourSC_afternoon,-0.0402123174978847,0.0014678966985938028,290,-0.15477653261894253,0.09058490578836402,0.95,0.0635993500466381
9,5,1,11,M_Y_day1_anticipated_affect,0.25654604650693574,0.0014678966985938028,290,0.1365099737483705,0.471027957282902,0.95,0.08761337161743683
9,5,1,12,M_Y_day2_fourSC_morning,-0.0023846042485098054,0.0014678966985938028,290,-0.16184114399439023,0.10595070667840123,0.95,0.06608737628166779
9,5,1,13,M_Y_day2_fourSC_afternoon,0.09745825911960831,0.0014678966985938028,290,-0.047123655661223875,0.23403753738563202,0.95,0.07331428689005447
9,5,1,14,M_Y_day2_anticipated_affect,0.1772884770349271,0.0014678966985938028,290,-0.011105893432196534,0.4360460607510275,0.95,0.11324174374679764
9,5,1,15,M_Y_day3_fourSC_morning,0.006598779253440676,0.0014678966985938028,290,-0.11791874770107849,0.1415406397220469,0.95,0.06807283411017129
9,5,1,16,M_Y_day3_fourSC_afternoon,-0.0005260762191843667,0.0014678966985938028,290,-0.13087255602278797,0.14645422139511302,0.95,0.07033913708955924
9,5,1,17,M_Y_day3_anticipated_affect,0.20211221108222505,0.0014678966985938028,290,0.045529209149509794,0.4282828855537246,0.95,0.10043708519553643
9,5,1,18,M_Y_day4_fourSC_morning,-0.06109476223625954,0.0014678966985938028,290,-0.18150326302169736,0.07009300429668977,0.95,0.06563086552408706
9,5,1,19,M_Y_day4_fourSC_afternoon,0.0906764735927213,0.0014678966985938028,290,-0.016254184504179914,0.1676776113204075,0.95,0.046672121509068305
9,5,1,20,M_Y_day4_anticipated_affect,0.33704041910933613,0.0014678966985938028,290,0.13462338237572838,0.59306717205363,0.95,0.11948942600708819
9,5,1,21,M_Y_day5_fourSC_morning,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,22,M_Y_day5_fourSC_afternoon,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,23,M_Y_day5_anticipated_affect,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,24,M_Y_day6_fourSC_morning,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,25,M_Y_day6_fourSC_afternoon,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,26,M_Y_day6_anticipated_affect,0.0,0.0014678966985938028,290,0.0,0.0,0.95,0.0
9,5,1,27,M_E_day1_pageview_morning,0.07033521650906928,0.0014678966985938028,290,0.013832127289882068,0.1328786811798535,0.95,0.029467766722080516
9,5,1,28,M_E_day1_pageview_afternoon,-0.06326488267668755,0.0014678966985938028,290,-0.1305369845888167,-0.0030351518016782653,0.95,0.03347861590859173
9,5,1,29,M_E_day1_morning_fitbit_wear,0.11133022702294487,0.0014678966985938028,290,-0.08796813794143289,0.3061026890292762,0.95,0.0987935216051722
9,5,1,30,M_E_day1_daily_survey_complete,0.047894831978388286,0.0014678966985938028,290,-0.08905283463314646,0.16999553922639074,0.95,0.06661879480728344
9,5,1,31,M_E_day2_pageview_morning,0.041915367014456355,0.0014678966985938028,290,-0.042033872704415484,0.0975409446004769,0.95,0.034535680677175946
9,5,1,32,M_E_day2_pageview_afternoon,-0.009530893782647838,0.0014678966985938028,290,-0.09089036969226472,0.05065656546007284,0.95,0.0356870853470969
9,5,1,33,M_E_day2_morning_fitbit_wear,-0.08669417000131274,0.0014678966985938028,290,-0.2712835085447231,0.10507706169485541,0.95,0.09525956794546252
9,5,1,34,M_E_day2_daily_survey_complete,-0.07158474800241868,0.0014678966985938028,290,-0.2192899727166723,0.07324885671753173,0.95,0.07535446081187493
9,5,1,35,M_E_day3_pageview_morning,-0.09473927699268413,0.0014678966985938028,290,-0.20294654177437593,0.0337153387196476,0.95,0.0582682158622632
9,5,1,36,M_E_day3_pageview_afternoon,-0.10524369871752663,0.0014678966985938028,290,-0.1874284559920363,-0.008102473107952363,0.95,0.04711241572145764
9,5,1,37,M_E_day3_morning_fitbit_wear,0.023415655881388654,0.0014678966985938028,290,-0.1795196107988428,0.21032617084317118,0.95,0.09790626722615296
9,5,1,38,M_E_day3_daily_survey_complete,-0.020222075224397243,0.0014678966985938028,290,-0.12081537261683421,0.12534485154855463,0.95,0.06118972493129137
9,5,1,39,M_E_day4_pageview_morning,0.07384482724837499,0.0014678966985938028,290,0.011415468139096625,0.16247601561553357,0.95,0.03915934898398253
